timestamp,method,path,query_params,status_code,duration_ms,user_agent,request_body,response_body,error
2026-03-07T07:59:43.369900Z,OPTIONS,/auth/login,,200,1.16,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Sa",,OK,
2026-03-07T07:59:43.377525Z,POST,/auth/login,,200,305.54,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Sa","{""email"": ""anuragfx818@gmail.com"", ""password"": ""***""}","{""access_token"": ""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIxIiwiZXhwIjoxNzcyODczOTgzfQ.RHSGOh-jkmwD4psxZeDawTxfRRmyxf6KIo5II_hqkfg"", ""token_type"": ""bearer""}",
2026-03-07T07:59:43.687938Z,OPTIONS,/auth/me,,200,0.35,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Sa",,OK,
2026-03-07T07:59:43.690801Z,GET,/auth/me,,200,6.87,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Sa",,"{""id"": 1, ""email"": ""anuragfx818@gmail.com"", ""preferences"": {""default_region"": ""us-east-1"", ""default_vpc"": true, ""naming_convention"": ""kebab-case"", ""tags"": {}}, ""llm_config"": null, ""created_at"": ""2026-02-12T09:13:52""}",
2026-03-07T07:59:43.727561Z,OPTIONS,/projects/39,,200,1.62,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Sa",,OK,
2026-03-07T07:59:43.728586Z,OPTIONS,/projects/39,,200,4.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Sa",,OK,
2026-03-07T07:59:43.735961Z,GET,/projects/39,,404,15.45,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Sa",,"{""detail"": ""Project not found""}",Project not found
2026-03-07T07:59:43.754366Z,GET,/projects/39,,404,6.39,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Sa",,"{""detail"": ""Project not found""}",Project not found
2026-03-07T07:59:46.093801Z,OPTIONS,/projects/,,200,0.59,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Sa",,OK,
2026-03-07T07:59:46.094130Z,OPTIONS,/projects/,,200,3.68,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Sa",,OK,
2026-03-07T07:59:46.100183Z,GET,/projects/,,200,10.07,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Sa",,"[{""id"": 21, ""name"": ""EC2 Instance"", ""description"": ""Drag & drop project with 1 services"", ""status"": ""failed"", ""region"": ""us-east-1"", ""natural_language_input"": null, ""source"": ""drag_built"", ""created_at"": ""2026-03-02T06:33:23"", ""updated_at"": ""2026-03-02T06:34:57""}, {""id"": 20, ""name"": ""EC2 Instance"", ""description"": ""Just a basic EC2 instance"", ""status"": ""deployed"", ""region"": ""us-east-1"", ""natural_language_input"": null, ""source"": ""drag_built"", ""created_at"": ""2026-03-02T06:08:54"", ""updated_at"": ""2026-03-02T06:15:31""}, {""id"": 19, ""name"": ""Blinkit"", ""description"": """", ""status"": ""partial_deployed"", ""region"": ""us-east-1"", ""natural_language_input"": ""I need to make a food delivery app with 1000 user per month, make infra for that"", ""source"": ""ai_generated"", ""created_at"": ""2026-03-01T11:17:02"", ""updated_at"": ""2026-03-01T11:59:38""}, {""id"": 18, ""name"": ""Project 5"", ""description"": """", ""status"": ""partial_deployed"", ""region"": ""us-east-1"", ""natural_language_input"": ""Create a scalable web app with ECS and RDS"", ""source"": ""ai_generated"", ""created_at"": ""2026-03-01T10:57:54"", ""updated_at"": ""2026-03-02T02:07:54""}, {""id"": 16, ""name"": ""ECS & Lambda"", ""description"": ""Drag & drop project with 4 services"", ""status"": ""deployed"", ""region"": ""us-east-1"", ""natural_language_input"": ""Build a serverless API with Lambda and DynamoDB"", ""source"": ""ai_generated"", ""created_at"": ""2026-03-01T10:48:03"", ""updated_at"": ""2026-03-01T10:50:14""}, {""id"": 15, ""name"": ""Test 4"", ""description"": """", ""status"": ""partial_deployed"", ""region"": ""us-east-1"", ""natural_language_input"": ""Create a scalable web app with ECS and RDS"", ""source"": ""ai_generated"", ""created_at"": ""2026-03-01T06:48:15"", ""updated_at"": ""2026-03-02T05:48:24""}, {""id"": 14, ""name"": ""Test 3"", ""description"": """", ""status"": ""failed"", ""region"": ""us-east-1"", ""natural_language_input"": ""Create a scalable web app with ECS and RDS"", ""source"": ""ai_generated"", ""created_at"": ""2026-03-01T06:39:14"", ""updated_at"": ""2026-03-01T06:42:45""}, {""id"": 13, ""name"": ""Test 2"", ""description"": """", ""status"": ""failed"", ""region"": ""us-east-1"", ""natural_language_input"": ""Create a scalable web app with ECS and RDS"", ""source"": ""ai_generated"", ""created_at"": ""2026-03-01T06:28:49"", ""updated_at"": ""2026-03-01T06:31:21""}, {""id"": 12, ""name"": ""Test Project"", ""description"": """", ""status"": ""failed"", ""region"": ""us-east-1"", ""natural_language_input"": ""Create a scalable web app with ECS and RDS"", ""source"": ""ai_generated"", ""created_at"": ""2026-03-01T06:22:13"", ""updated_at"": ""2026-03-01T06:25:04""}, {""id"": 11, ""name"": ""Amazon System Design"", ""description"": """", ""status"": ""failed"", ""region"": ""us-east-1"", ""natural_language_input"": ""Create a scalable web app with ECS and RDS"", ""source"": ""ai_generated"", ""created_at"": ""2026-03-01T05:59:16"", ""updated_at"": ""2026-03-01T06:05:19""}, {""id"": 10, ""name"": ""Scalable ECS"", ""description"": ""Drag & drop project with 2 services"", ""status"": ""partial_deployed"", ""region"": ""us-east-1"", ""natural_language_input"": null, ""source"": ""drag_built"", ""created_at"": ""2026-02-25T11:27:29"", ""updated_at"": ""2026-03-02T06:16:13""}, {""id"": 9, ""name"": ""Netflix System design"", ""description"": ""Netflix System design for scalable architecture\n"", ""status"": ""failed"", ""region"": ""us-east-1"", ""natural_language_input"": ""i need to design an architecture just like Netflix, design me one"", ""source"": ""ai_generated"", ""created_at"": ""2026-02-25T05:14:09"", ""updated_at"": ""2026-02-27T09:53:24""}, {""id"": 8, ""name"": ""scalable webapp"", ""description"": ""Create a scalable web app with ECS and RDS"", ""status"": ""ready"", ""region"": ""us-east-1"", ""natural_language_input"": ""Create a scalable web app with ECS and RDS"", ""source"": ""ai_generated"", ""created_at"": ""2026-02-19T12:10:08"", ""updated_at"": ""2026-02-25T05:13:12""}, {""id"": 7, ""name"": ""Tool use"", ""description"": """", ""status"": ""destroyed"", ""region"": ""us-east-1"", ""natural_language_input"": ""I need to deploy a ec2 and s3 backend"", ""source"": ""ai_generated"", ""created_at"": ""2026-02-19T11:32:12"", ""updated_at"": ""2026-02-19T11:43:53""}, {""id"": 6, ""name"": ""Infra "", ""description"": """", ""status"": ""ready"", ""region"": ""us-east-1"", ""natural_language_input"": ""Give me a backend archtecture for an fastapi app which i have to scale to a million user"", ""source"": ""ai_generated"", ""created_at"": ""2026-02-14T17:08:25"", ""updated_at"": ""2026-02-14T17:11:00""}, {""id"": 3, ""name"": ""LLM Integration"", ""description"": ""LLM Integration services for AWS"", ""status"": ""failed"", ""region"": ""us-east-1"", ""natural_language_input"": ""I need to deploy an AI service coded in Python"", ""source"": ""ai_generated"", ""created_at"": ""2026-02-13T06:36:34"", ""updated_at"": ""2026-02-13T07:42:01""}, {""id"": 2, ""name"": ""S3 setup"", ""description"": ""S3 tool use here"", ""status"": ""failed"", ""region"": ""us-east-1"", ""natural_language_input"": ""I need to deploy my backend in fastAPI, it might have 1 million user per month"", ""source"": ""ai_generated"", ""created_at"": ""2026-02-13T06:00:16"", ""updated_at"": ""2026-02-13T07:38:53""}, {""id"": 1, ""name"": ""EC2"", ""description"": """", ""status"": ""failed"", ""region"": ""us-east-1"", ""natural_language_input"": ""Build a serverless API with Lambda and DynamoDB"", ""source"": ""ai_generated"", ""created_at"": ""2026-02-12T19:23:04"", ""updated_at"": ""2026-03-02T02:49:57""}]",
2026-03-07T07:59:46.114240Z,GET,/projects/,,200,10.12,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Sa",,"[{""id"": 21, ""name"": ""EC2 Instance"", ""description"": ""Drag & drop project with 1 services"", ""status"": ""failed"", ""region"": ""us-east-1"", ""natural_language_input"": null, ""source"": ""drag_built"", ""created_at"": ""2026-03-02T06:33:23"", ""updated_at"": ""2026-03-02T06:34:57""}, {""id"": 20, ""name"": ""EC2 Instance"", ""description"": ""Just a basic EC2 instance"", ""status"": ""deployed"", ""region"": ""us-east-1"", ""natural_language_input"": null, ""source"": ""drag_built"", ""created_at"": ""2026-03-02T06:08:54"", ""updated_at"": ""2026-03-02T06:15:31""}, {""id"": 19, ""name"": ""Blinkit"", ""description"": """", ""status"": ""partial_deployed"", ""region"": ""us-east-1"", ""natural_language_input"": ""I need to make a food delivery app with 1000 user per month, make infra for that"", ""source"": ""ai_generated"", ""created_at"": ""2026-03-01T11:17:02"", ""updated_at"": ""2026-03-01T11:59:38""}, {""id"": 18, ""name"": ""Project 5"", ""description"": """", ""status"": ""partial_deployed"", ""region"": ""us-east-1"", ""natural_language_input"": ""Create a scalable web app with ECS and RDS"", ""source"": ""ai_generated"", ""created_at"": ""2026-03-01T10:57:54"", ""updated_at"": ""2026-03-02T02:07:54""}, {""id"": 16, ""name"": ""ECS & Lambda"", ""description"": ""Drag & drop project with 4 services"", ""status"": ""deployed"", ""region"": ""us-east-1"", ""natural_language_input"": ""Build a serverless API with Lambda and DynamoDB"", ""source"": ""ai_generated"", ""created_at"": ""2026-03-01T10:48:03"", ""updated_at"": ""2026-03-01T10:50:14""}, {""id"": 15, ""name"": ""Test 4"", ""description"": """", ""status"": ""partial_deployed"", ""region"": ""us-east-1"", ""natural_language_input"": ""Create a scalable web app with ECS and RDS"", ""source"": ""ai_generated"", ""created_at"": ""2026-03-01T06:48:15"", ""updated_at"": ""2026-03-02T05:48:24""}, {""id"": 14, ""name"": ""Test 3"", ""description"": """", ""status"": ""failed"", ""region"": ""us-east-1"", ""natural_language_input"": ""Create a scalable web app with ECS and RDS"", ""source"": ""ai_generated"", ""created_at"": ""2026-03-01T06:39:14"", ""updated_at"": ""2026-03-01T06:42:45""}, {""id"": 13, ""name"": ""Test 2"", ""description"": """", ""status"": ""failed"", ""region"": ""us-east-1"", ""natural_language_input"": ""Create a scalable web app with ECS and RDS"", ""source"": ""ai_generated"", ""created_at"": ""2026-03-01T06:28:49"", ""updated_at"": ""2026-03-01T06:31:21""}, {""id"": 12, ""name"": ""Test Project"", ""description"": """", ""status"": ""failed"", ""region"": ""us-east-1"", ""natural_language_input"": ""Create a scalable web app with ECS and RDS"", ""source"": ""ai_generated"", ""created_at"": ""2026-03-01T06:22:13"", ""updated_at"": ""2026-03-01T06:25:04""}, {""id"": 11, ""name"": ""Amazon System Design"", ""description"": """", ""status"": ""failed"", ""region"": ""us-east-1"", ""natural_language_input"": ""Create a scalable web app with ECS and RDS"", ""source"": ""ai_generated"", ""created_at"": ""2026-03-01T05:59:16"", ""updated_at"": ""2026-03-01T06:05:19""}, {""id"": 10, ""name"": ""Scalable ECS"", ""description"": ""Drag & drop project with 2 services"", ""status"": ""partial_deployed"", ""region"": ""us-east-1"", ""natural_language_input"": null, ""source"": ""drag_built"", ""created_at"": ""2026-02-25T11:27:29"", ""updated_at"": ""2026-03-02T06:16:13""}, {""id"": 9, ""name"": ""Netflix System design"", ""description"": ""Netflix System design for scalable architecture\n"", ""status"": ""failed"", ""region"": ""us-east-1"", ""natural_language_input"": ""i need to design an architecture just like Netflix, design me one"", ""source"": ""ai_generated"", ""created_at"": ""2026-02-25T05:14:09"", ""updated_at"": ""2026-02-27T09:53:24""}, {""id"": 8, ""name"": ""scalable webapp"", ""description"": ""Create a scalable web app with ECS and RDS"", ""status"": ""ready"", ""region"": ""us-east-1"", ""natural_language_input"": ""Create a scalable web app with ECS and RDS"", ""source"": ""ai_generated"", ""created_at"": ""2026-02-19T12:10:08"", ""updated_at"": ""2026-02-25T05:13:12""}, {""id"": 7, ""name"": ""Tool use"", ""description"": """", ""status"": ""destroyed"", ""region"": ""us-east-1"", ""natural_language_input"": ""I need to deploy a ec2 and s3 backend"", ""source"": ""ai_generated"", ""created_at"": ""2026-02-19T11:32:12"", ""updated_at"": ""2026-02-19T11:43:53""}, {""id"": 6, ""name"": ""Infra "", ""description"": """", ""status"": ""ready"", ""region"": ""us-east-1"", ""natural_language_input"": ""Give me a backend archtecture for an fastapi app which i have to scale to a million user"", ""source"": ""ai_generated"", ""created_at"": ""2026-02-14T17:08:25"", ""updated_at"": ""2026-02-14T17:11:00""}, {""id"": 3, ""name"": ""LLM Integration"", ""description"": ""LLM Integration services for AWS"", ""status"": ""failed"", ""region"": ""us-east-1"", ""natural_language_input"": ""I need to deploy an AI service coded in Python"", ""source"": ""ai_generated"", ""created_at"": ""2026-02-13T06:36:34"", ""updated_at"": ""2026-02-13T07:42:01""}, {""id"": 2, ""name"": ""S3 setup"", ""description"": ""S3 tool use here"", ""status"": ""failed"", ""region"": ""us-east-1"", ""natural_language_input"": ""I need to deploy my backend in fastAPI, it might have 1 million user per month"", ""source"": ""ai_generated"", ""created_at"": ""2026-02-13T06:00:16"", ""updated_at"": ""2026-02-13T07:38:53""}, {""id"": 1, ""name"": ""EC2"", ""description"": """", ""status"": ""failed"", ""region"": ""us-east-1"", ""natural_language_input"": ""Build a serverless API with Lambda and DynamoDB"", ""source"": ""ai_generated"", ""created_at"": ""2026-02-12T19:23:04"", ""updated_at"": ""2026-03-02T02:49:57""}]",
2026-03-07T07:59:58.725223Z,POST,/auth/login,,200,298.09,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Sa","{""email"": ""admin@mail.com"", ""password"": ""***""}","{""access_token"": ""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIzIiwiZXhwIjoxNzcyODczOTk5fQ.oFfUp5b6NoNbm1aN789fKoNKw2pfjnK3M-W9uAW5_84"", ""token_type"": ""bearer""}",
2026-03-07T07:59:59.029035Z,GET,/auth/me,,200,4.23,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Sa",,"{""id"": 3, ""email"": ""admin@mail.com"", ""preferences"": null, ""llm_config"": null, ""created_at"": ""2026-03-02T10:45:49""}",
2026-03-07T07:59:59.052296Z,GET,/projects/,,200,5.5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Sa",,"[{""id"": 39, ""name"": ""Leetcode System Design"", ""description"": """", ""status"": ""partial_deployed"", ""region"": ""us-east-1"", ""natural_language_input"": ""Hey, I have to design an architecture just like that of Leetcode, help me with the infra"", ""source"": ""ai_generated"", ""created_at"": ""2026-03-05T11:55:58"", ""updated_at"": ""2026-03-05T12:11:54""}, {""id"": 38, ""name"": ""Test Service 002"", ""description"": ""Drag & drop project with 2 services"", ""status"": ""deployed"", ""region"": ""us-east-1"", ""natural_language_input"": null, ""source"": ""drag_built"", ""created_at"": ""2026-03-03T10:28:15"", ""updated_at"": ""2026-03-03T10:30:10""}, {""id"": 37, ""name"": ""Test Application 001"", ""description"": """", ""status"": ""partial_deployed"", ""region"": ""us-east-1"", ""natural_language_input"": ""Create a scalable web app with EC2 and RDS"", ""source"": ""ai_generated"", ""created_at"": ""2026-03-03T10:26:53"", ""updated_at"": ""2026-03-04T16:07:03""}, {""id"": 36, ""name"": ""test Project 4"", ""description"": ""Drag & drop project with 2 services"", ""status"": ""destroyed"", ""region"": ""us-east-1"", ""natural_language_input"": null, ""source"": ""drag_built"", ""created_at"": ""2026-03-03T10:02:06"", ""updated_at"": ""2026-03-03T10:36:05""}, {""id"": 32, ""name"": ""Netflix Architecture"", ""description"": ""A basic infra based on Netflix "", ""status"": ""partial_deployed"", ""region"": ""us-east-1"", ""natural_language_input"": ""Hey, I need to create a netflix like system design, create an infra for that"", ""source"": ""ai_generated"", ""created_at"": ""2026-03-03T05:19:46"", ""updated_at"": ""2026-03-03T05:32:42""}, {""id"": 31, ""name"": ""S3 bucket"", ""description"": ""Just a single s3 bucket for now"", ""status"": ""deployed"", ""region"": ""us-east-1"", ""natural_language_input"": null, ""source"": ""drag_built"", ""created_at"": ""2026-03-02T17:41:35"", ""updated_at"": ""2026-03-02T18:01:41""}, {""id"": 30, ""name"": ""Amazon backend"", ""description"": """", ""status"": ""partial_deployed"", ""region"": ""us-east-1"", ""natural_language_input"": ""a microservices-based architecture, where independent services (catalog, cart, payment, order, inventory, recommendation) communicate via REST/gRPC and asynchronous messaging. It uses event-driven architecture with queues (e.g., SQS/Kafka) for loose coupling and high scalability. Data is stored in polyglot persistence (DynamoDB, RDS, S3, ElasticCache), optimized per use case. Deployed on distributed cloud infrastructure (AWS) with load balancers, auto-scaling, CDN (CloudFront), and multi-region replication for high availability and fault tolerance."", ""source"": ""ai_generated"", ""created_at"": ""2026-03-02T16:00:54"", ""updated_at"": ""2026-03-02T16:30:04""}, {""id"": 29, ""name"": ""IAM User"", ""description"": ""Drag & drop project with 1 services"", ""status"": ""ready"", ""region"": ""us-east-1"", ""natural_language_input"": null, ""source"": ""drag_built"", ""created_at"": ""2026-03-02T12:46:35"", ""updated_at"": ""2026-03-03T10:36:48""}, {""id"": 28, ""name"": ""Amazon System Design"", ""description"": """", ""status"": ""partial_deployed"", ""region"": ""us-east-1"", ""natural_language_input"": ""a microservices-based architecture, where independent services (catalog, cart, payment, order, inventory, recommendation) communicate via REST/gRPC and asynchronous messaging.  It uses event-driven architecture with queues (e.g., SQS/Kafka) for loose coupling and high scalability.  Data is stored in polyglot persistence (DynamoDB, RDS, S3, ElasticCache), optimized per use case.  Deployed on distributed cloud infrastructure (AWS) with load balancers, auto-scaling, CDN (CloudFront), and multi-region replication for high availability and fault tolerance."", ""source"": ""ai_generated"", ""created_at"": ""2026-03-02T12:36:01"", ""updated_at"": ""2026-03-02T15:59:28""}, {""id"": 25, ""name"": ""Drag EC2"", ""description"": ""Drag & drop project with 1 services"", ""status"": ""deployed"", ""region"": ""us-east-1"", ""natural_language_input"": null, ""source"": ""drag_built"", ""created_at"": ""2026-03-02T11:09:58"", ""updated_at"": ""2026-03-02T17:15:33""}, {""id"": 24, ""name"": ""EC2 testing"", ""description"": ""Drag & drop project with 3 services"", ""status"": ""partial_deployed"", ""region"": ""us-east-1"", ""natural_language_input"": ""Create a scalable web app with ECS and RDS"", ""source"": ""ai_generated"", ""created_at"": ""2026-03-02T11:09:09"", ""updated_at"": ""2026-03-02T17:24:58""}, {""id"": 22, ""name"": ""EC2 Instance"", ""description"": """", ""status"": ""deployed"", ""region"": ""us-east-1"", ""natural_language_input"": ""I need to deploy my app on ec2"", ""source"": ""ai_generated"", ""created_at"": ""2026-03-02T10:46:03"", ""updated_at"": ""2026-03-02T11:00:57""}]",
